C2_NM,DT,PRD_DE,C1_NM,ITM_NM
충북,549,2016,수술실→중환자실,응급진료결과 현황
충북,705,2017,수술실→중환자실,응급진료결과 현황
충북,994,2018,수술실→중환자실,응급진료결과 현황
충북,1377,2019,수술실→중환자실,응급진료결과 현황
충북,1161,2020,수술실→중환자실,응급진료결과 현황
충북,998,2021,수술실→중환자실,응급진료결과 현황
충북,916,2022,수술실→중환자실,응급진료결과 현황
충북,1203,2023,수술실→중환자실,응급진료결과 현황
충북,1418,2024,수술실→중환자실,응급진료결과 현황
충남,1205,2016,수술실→중환자실,응급진료결과 현황
충남,1145,2017,수술실→중환자실,응급진료결과 현황
충남,1315,2018,수술실→중환자실,응급진료결과 현황
충남,1379,2019,수술실→중환자실,응급진료결과 현황
충남,1413,2020,수술실→중환자실,응급진료결과 현황
충남,1594,2021,수술실→중환자실,응급진료결과 현황
충남,1453,2022,수술실→중환자실,응급진료결과 현황
충남,1554,2023,수술실→중환자실,응급진료결과 현황
충남,1660,2024,수술실→중환자실,응급진료결과 현황
전북,992,2016,수술실→중환자실,응급진료결과 현황
전북,1135,2017,수술실→중환자실,응급진료결과 현황
전북,1277,2018,수술실→중환자실,응급진료결과 현황
전북,1376,2019,수술실→중환자실,응급진료결과 현황
전북,1645,2020,수술실→중환자실,응급진료결과 현황
전북,1513,2021,수술실→중환자실,응급진료결과 현황
전북,1413,2022,수술실→중환자실,응급진료결과 현황
전북,1771,2023,수술실→중환자실,응급진료결과 현황
전북,1848,2024,수술실→중환자실,응급진료결과 현황
전남,1214,2016,수술실→중환자실,응급진료결과 현황
전남,1525,2017,수술실→중환자실,응급진료결과 현황
전남,1644,2018,수술실→중환자실,응급진료결과 현황
전남,1512,2019,수술실→중환자실,응급진료결과 현황
전남,1551,2020,수술실→중환자실,응급진료결과 현황
전남,1633,2021,수술실→중환자실,응급진료결과 현황
전남,1346,2022,수술실→중환자실,응급진료결과 현황
전남,1387,2023,수술실→중환자실,응급진료결과 현황
전남,1505,2024,수술실→중환자실,응급진료결과 현황
경북,1457,2016,수술실→중환자실,응급진료결과 현황
경북,1793,2017,수술실→중환자실,응급진료결과 현황
경북,1933,2018,수술실→중환자실,응급진료결과 현황
경북,2034,2019,수술실→중환자실,응급진료결과 현황
경북,1810,2020,수술실→중환자실,응급진료결과 현황
경북,1891,2021,수술실→중환자실,응급진료결과 현황
경북,1667,2022,수술실→중환자실,응급진료결과 현황
경북,1989,2023,수술실→중환자실,응급진료결과 현황
경북,2029,2024,수술실→중환자실,응급진료결과 현황
경남,1161,2016,수술실→중환자실,응급진료결과 현황
경남,1570,2017,수술실→중환자실,응급진료결과 현황
경남,1911,2018,수술실→중환자실,응급진료결과 현황
경남,2354,2019,수술실→중환자실,응급진료결과 현황
경남,2252,2020,수술실→중환자실,응급진료결과 현황
경남,2282,2021,수술실→중환자실,응급진료결과 현황
경남,2048,2022,수술실→중환자실,응급진료결과 현황
경남,2457,2023,수술실→중환자실,응급진료결과 현황
경남,2537,2024,수술실→중환자실,응급진료결과 현황
제주,774,2016,수술실→중환자실,응급진료결과 현황
제주,796,2017,수술실→중환자실,응급진료결과 현황
제주,865,2018,수술실→중환자실,응급진료결과 현황
제주,836,2019,수술실→중환자실,응급진료결과 현황
제주,913,2020,수술실→중환자실,응급진료결과 현황
제주,854,2021,수술실→중환자실,응급진료결과 현황
제주,872,2022,수술실→중환자실,응급진료결과 현황
제주,919,2023,수술실→중환자실,응급진료결과 현황
제주,849,2024,수술실→중환자실,응급진료결과 현황
전체,705,2016,기타,응급진료결과 현황
전체,811,2017,기타,응급진료결과 현황
전체,1098,2018,기타,응급진료결과 현황
전체,4038,2019,기타,응급진료결과 현황
전체,3519,2020,기타,응급진료결과 현황
전체,3902,2021,기타,응급진료결과 현황
전체,9511,2022,기타,응급진료결과 현황
전체,6628,2023,기타,응급진료결과 현황
전체,3952,2024,기타,응급진료결과 현황
서울,307,2016,기타,응급진료결과 현황
서울,161,2017,기타,응급진료결과 현황
서울,77,2018,기타,응급진료결과 현황
서울,307,2019,기타,응급진료결과 현황
서울,310,2020,기타,응급진료결과 현황
서울,563,2021,기타,응급진료결과 현황
서울,911,2022,기타,응급진료결과 현황
서울,658,2023,기타,응급진료결과 현황
서울,527,2024,기타,응급진료결과 현황
부산,38,2016,기타,응급진료결과 현황
부산,45,2017,기타,응급진료결과 현황
부산,17,2018,기타,응급진료결과 현황
부산,44,2019,기타,응급진료결과 현황
부산,59,2020,기타,응급진료결과 현황
부산,34,2021,기타,응급진료결과 현황
부산,42,2022,기타,응급진료결과 현황
부산,20,2023,기타,응급진료결과 현황
부산,15,2024,기타,응급진료결과 현황
대구,9,2016,기타,응급진료결과 현황
대구,8,2017,기타,응급진료결과 현황
대구,-,2018,기타,응급진료결과 현황
대구,1,2019,기타,응급진료결과 현황
대구,1,2020,기타,응급진료결과 현황
대구,2,2021,기타,응급진료결과 현황
대구,39,2022,기타,응급진료결과 현황
대구,5,2023,기타,응급진료결과 현황
대구,28,2024,기타,응급진료결과 현황
인천,-,2016,기타,응급진료결과 현황
인천,2,2017,기타,응급진료결과 현황
인천,1,2018,기타,응급진료결과 현황
인천,45,2019,기타,응급진료결과 현황
인천,171,2020,기타,응급진료결과 현황
인천,208,2021,기타,응급진료결과 현황
인천,2661,2022,기타,응급진료결과 현황
인천,975,2023,기타,응급진료결과 현황
인천,265,2024,기타,응급진료결과 현황
광주,52,2016,기타,응급진료결과 현황
광주,18,2017,기타,응급진료결과 현황
광주,3,2018,기타,응급진료결과 현황
광주,26,2019,기타,응급진료결과 현황
광주,14,2020,기타,응급진료결과 현황
광주,9,2021,기타,응급진료결과 현황
광주,11,2022,기타,응급진료결과 현황
광주,7,2023,기타,응급진료결과 현황
광주,7,2024,기타,응급진료결과 현황
대전,2,2016,기타,응급진료결과 현황
대전,4,2017,기타,응급진료결과 현황
대전,306,2018,기타,응급진료결과 현황
대전,1257,2019,기타,응급진료결과 현황
대전,1202,2020,기타,응급진료결과 현황
대전,1170,2021,기타,응급진료결과 현황
대전,1083,2022,기타,응급진료결과 현황
대전,1081,2023,기타,응급진료결과 현황
대전,718,2024,기타,응급진료결과 현황
울산,1,2016,기타,응급진료결과 현황
울산,-,2017,기타,응급진료결과 현황
울산,-,2018,기타,응급진료결과 현황
울산,111,2019,기타,응급진료결과 현황
울산,27,2020,기타,응급진료결과 현황
울산,33,2021,기타,응급진료결과 현황
울산,177,2022,기타,응급진료결과 현황
울산,188,2023,기타,응급진료결과 현황
울산,53,2024,기타,응급진료결과 현황
세종,119,2020,기타,응급진료결과 현황
세종,277,2021,기타,응급진료결과 현황
세종,264,2022,기타,응급진료결과 현황
세종,300,2023,기타,응급진료결과 현황
세종,244,2024,기타,응급진료결과 현황
경기,229,2016,기타,응급진료결과 현황
경기,553,2017,기타,응급진료결과 현황
경기,624,2018,기타,응급진료결과 현황
경기,1251,2019,기타,응급진료결과 현황
경기,827,2020,기타,응급진료결과 현황
경기,803,2021,기타,응급진료결과 현황
경기,2639,2022,기타,응급진료결과 현황
경기,2164,2023,기타,응급진료결과 현황
경기,1283,2024,기타,응급진료결과 현황
강원,1,2016,기타,응급진료결과 현황
강원,-,2017,기타,응급진료결과 현황
강원,-,2018,기타,응급진료결과 현황
강원,4,2019,기타,응급진료결과 현황
강원,17,2020,기타,응급진료결과 현황
강원,189,2021,기타,응급진료결과 현황
강원,753,2022,기타,응급진료결과 현황
강원,611,2023,기타,응급진료결과 현황
강원,241,2024,기타,응급진료결과 현황
충북,5,2016,기타,응급진료결과 현황
충북,2,2017,기타,응급진료결과 현황
충북,-,2018,기타,응급진료결과 현황
충북,3,2019,기타,응급진료결과 현황
충북,-,2020,기타,응급진료결과 현황
충북,1,2021,기타,응급진료결과 현황
충북,84,2022,기타,응급진료결과 현황
충북,3,2023,기타,응급진료결과 현황
충북,-,2024,기타,응급진료결과 현황
충남,22,2016,기타,응급진료결과 현황
충남,6,2017,기타,응급진료결과 현황
충남,3,2018,기타,응급진료결과 현황
충남,290,2019,기타,응급진료결과 현황
충남,200,2020,기타,응급진료결과 현황
충남,150,2021,기타,응급진료결과 현황
충남,343,2022,기타,응급진료결과 현황
충남,322,2023,기타,응급진료결과 현황
충남,208,2024,기타,응급진료결과 현황
전북,5,2016,기타,응급진료결과 현황
전북,3,2017,기타,응급진료결과 현황
전북,3,2018,기타,응급진료결과 현황
전북,1,2019,기타,응급진료결과 현황
전북,4,2020,기타,응급진료결과 현황
전북,-,2021,기타,응급진료결과 현황
전북,3,2022,기타,응급진료결과 현황
전북,1,2023,기타,응급진료결과 현황
전북,125,2024,기타,응급진료결과 현황
전남,1,2016,기타,응급진료결과 현황
전남,5,2017,기타,응급진료결과 현황
전남,-,2018,기타,응급진료결과 현황
전남,-,2019,기타,응급진료결과 현황
전남,4,2020,기타,응급진료결과 현황
전남,1,2021,기타,응급진료결과 현황
전남,17,2022,기타,응급진료결과 현황
전남,2,2023,기타,응급진료결과 현황
전남,-,2024,기타,응급진료결과 현황
경북,9,2016,기타,응급진료결과 현황
경북,2,2017,기타,응급진료결과 현황
경북,10,2018,기타,응급진료결과 현황
경북,52,2019,기타,응급진료결과 현황
경북,34,2020,기타,응급진료결과 현황
경북,14,2021,기타,응급진료결과 현황
경북,124,2022,기타,응급진료결과 현황
경북,35,2023,기타,응급진료결과 현황
경북,22,2024,기타,응급진료결과 현황
경남,15,2016,기타,응급진료결과 현황
경남,1,2017,기타,응급진료결과 현황
경남,28,2018,기타,응급진료결과 현황
경남,575,2019,기타,응급진료결과 현황
경남,470,2020,기타,응급진료결과 현황
경남,411,2021,기타,응급진료결과 현황
경남,313,2022,기타,응급진료결과 현황
경남,240,2023,기타,응급진료결과 현황
경남,215,2024,기타,응급진료결과 현황
제주,9,2016,기타,응급진료결과 현황
제주,1,2017,기타,응급진료결과 현황
제주,26,2018,기타,응급진료결과 현황
제주,71,2019,기타,응급진료결과 현황
제주,60,2020,기타,응급진료결과 현황
